iso_issued,issued,iso_expired,expired,eventid,phenomena,significance,hvtec_nwsli,wfo,name,ph_name,sig_name
2018-05-10T17:19:00Z,2018-05-10 17:19,2018-05-10T23:00:00Z,2018-05-10 23:00,78,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2018-05-12T21:04:00Z,2018-05-12 21:04,2018-05-13T01:56:00Z,2018-05-13 01:56,84,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2018-05-12T23:46:00Z,2018-05-12 23:46,2018-05-13T00:08:00Z,2018-05-13 00:08,25,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2018-05-14T02:21:00Z,2018-05-14 02:21,2018-05-14T03:00:00Z,2018-05-14 03:00,37,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2018-05-14T16:30:00Z,2018-05-14 16:30,2018-05-14T23:54:00Z,2018-05-14 23:54,88,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2018-05-14T22:07:00Z,2018-05-14 22:07,2018-05-14T23:00:00Z,2018-05-14 23:00,55,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2018-05-14T22:56:00Z,2018-05-14 22:56,2018-05-15T01:46:00Z,2018-05-15 01:46,6,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2018-05-14T23:00:00Z,2018-05-14 23:00,2018-05-14T23:17:00Z,2018-05-14 23:17,59,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2018-05-15T21:54:00Z,2018-05-15 21:54,2018-05-16T02:00:00Z,2018-05-16 02:00,98,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2018-05-16T00:34:00Z,2018-05-16 00:34,2018-05-16T01:15:00Z,2018-05-16 01:15,72,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2018-05-16T01:09:00Z,2018-05-16 01:09,2018-05-16T03:00:00Z,2018-05-16 03:00,26,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-05-19T05:37:00Z,2018-05-19 05:37,2018-05-19T09:40:00Z,2018-05-19 09:40,44,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-05-22T18:37:00Z,2018-05-22 18:37,2018-05-22T22:08:00Z,2018-05-22 22:08,116,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2018-05-22T20:43:00Z,2018-05-22 20:43,2018-05-23T01:09:00Z,2018-05-23 01:09,53,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-06-03T18:44:00Z,2018-06-03 18:44,2018-06-04T00:21:00Z,2018-06-04 00:21,125,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-06-19T18:16:00Z,2018-06-19 18:16,2018-06-19T18:45:00Z,2018-06-19 18:45,117,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2018-07-17T19:29:00Z,2018-07-17 19:29,2018-07-17T22:30:00Z,2018-07-17 22:30,177,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-07-21T21:20:00Z,2018-07-21 21:20,2018-07-22T11:51:00Z,2018-07-22 11:51,181,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-07-22T00:49:00Z,2018-07-22 00:49,2018-07-22T03:45:00Z,2018-07-22 03:45,51,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2018-07-25T21:56:00Z,2018-07-25 21:56,2018-07-26T09:08:00Z,2018-07-26 09:08,213,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-07-25T22:16:00Z,2018-07-25 22:16,2018-07-26T01:15:00Z,2018-07-26 01:15,58,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2018-07-27T17:52:00Z,2018-07-27 17:52,2018-07-27T23:48:00Z,2018-07-27 23:48,314,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2018-08-02T18:51:00Z,2018-08-02 18:51,2018-08-02T23:45:00Z,2018-08-02 23:45,245,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-08-13T20:11:00Z,2018-08-13 20:11,2018-08-13T21:00:00Z,2018-08-13 21:00,235,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2018-08-21T17:16:00Z,2018-08-21 17:16,2018-08-21T22:47:00Z,2018-08-21 22:47,303,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-09-01T02:48:00Z,2018-09-01 02:48,2018-09-01T05:22:00Z,2018-09-01 05:22,331,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-09-01T04:00:00Z,2018-09-01 04:00,2018-09-01T04:52:00Z,2018-09-01 04:52,78,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2018-09-02T01:52:00Z,2018-09-02 01:52,2018-09-02T03:41:00Z,2018-09-02 03:41,344,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-09-07T21:10:00Z,2018-09-07 21:10,2018-09-08T01:15:00Z,2018-09-08 01:15,349,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-09-07T22:00:00Z,2018-09-07 22:00,2018-09-08T01:00:00Z,2018-09-08 01:00,82,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2018-09-08T00:48:00Z,2018-09-08 00:48,2018-09-08T04:33:00Z,2018-09-08 04:33,357,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-09-09T16:32:00Z,2018-09-09 16:32,2018-09-09T22:16:00Z,2018-09-09 22:16,362,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-09-17T19:42:00Z,2018-09-17 19:42,2018-09-18T00:04:00Z,2018-09-18 00:04,382,TO,A,,LWX,Tornado Watch,Tornado,Watch
2018-09-18T06:26:00Z,2018-09-18 06:26,2018-09-18T08:45:00Z,2018-09-18 08:45,377,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-09-26T21:04:00Z,2018-09-26 21:04,2018-09-26T23:52:00Z,2018-09-26 23:52,390,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2018-09-28T05:09:00Z,2018-09-28 05:09,2018-09-28T09:32:00Z,2018-09-28 09:32,388,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-10-11T22:51:00Z,2018-10-11 22:51,2018-10-12T01:02:00Z,2018-10-12 01:02,393,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-11-03T02:05:00Z,2018-11-03 02:05,2018-11-03T04:27:00Z,2018-11-03 04:27,398,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-11-05T15:45:00Z,2018-11-05 15:45,2018-11-05T18:17:00Z,2018-11-05 18:17,400,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-11-24T23:24:00Z,2018-11-24 23:24,2018-11-25T04:26:00Z,2018-11-25 04:26,405,FA,W,00000,LWX,Flood Warning,Flood,Warning
2018-12-15T21:34:00Z,2018-12-15 21:34,2018-12-16T10:52:00Z,2018-12-16 10:52,413,FA,W,00000,LWX,Flood Warning,Flood,Warning
2019-03-21T22:29:00Z,2019-03-21 22:29,2019-03-22T04:13:00Z,2019-03-22 04:13,10,FA,W,00000,LWX,Flood Warning,Flood,Warning
2019-03-22T19:52:00Z,2019-03-22 19:52,2019-03-22T20:30:00Z,2019-03-22 20:30,3,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-04-14T22:08:00Z,2019-04-14 22:08,2019-04-15T06:55:00Z,2019-04-15 06:55,67,TO,A,,LWX,Tornado Watch,Tornado,Watch
2019-04-15T05:18:00Z,2019-04-15 05:18,2019-04-15T05:40:00Z,2019-04-15 05:40,20,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-04-19T16:48:00Z,2019-04-19 16:48,2019-04-20T01:50:00Z,2019-04-20 01:50,90,TO,A,,LWX,Tornado Watch,Tornado,Watch
2019-04-26T17:33:00Z,2019-04-26 17:33,2019-04-26T19:32:00Z,2019-04-26 19:32,105,TO,A,,LWX,Tornado Watch,Tornado,Watch
2019-04-26T18:25:00Z,2019-04-26 18:25,2019-04-26T18:46:00Z,2019-04-26 18:46,47,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-05-02T19:38:00Z,2019-05-02 19:38,2019-05-02T20:30:00Z,2019-05-02 20:30,58,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-05-05T03:10:00Z,2019-05-05 03:10,2019-05-05T08:47:00Z,2019-05-05 08:47,21,FA,W,00000,LWX,Flood Warning,Flood,Warning
2019-05-23T17:02:00Z,2019-05-23 17:02,2019-05-23T21:01:00Z,2019-05-23 21:01,218,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-05-23T19:36:00Z,2019-05-23 19:36,2019-05-23T20:15:00Z,2019-05-23 20:15,95,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-05-23T19:47:00Z,2019-05-23 19:47,2019-05-23T19:58:00Z,2019-05-23 19:58,19,TO,W,,LWX,Tornado Warning,Tornado,Warning
2019-05-27T00:34:00Z,2019-05-27 00:34,2019-05-27T03:22:00Z,2019-05-27 03:22,258,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-05-30T18:02:00Z,2019-05-30 18:02,2019-05-30T20:57:00Z,2019-05-30 20:57,297,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-05-30T19:10:00Z,2019-05-30 19:10,2019-05-30T20:00:00Z,2019-05-30 20:00,143,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-06-02T16:55:00Z,2019-06-02 16:55,2019-06-03T00:00:00Z,2019-06-03 00:00,315,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-06-17T20:06:00Z,2019-06-17 20:06,2019-06-18T01:13:00Z,2019-06-18 01:13,392,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-06-18T18:24:00Z,2019-06-18 18:24,2019-06-19T00:42:00Z,2019-06-19 00:42,394,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-06-27T22:15:00Z,2019-06-27 22:15,2019-06-27T22:40:00Z,2019-06-27 22:40,241,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-06-29T18:05:00Z,2019-06-29 18:05,2019-06-29T22:15:00Z,2019-06-29 22:15,462,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-06-29T20:05:00Z,2019-06-29 20:05,2019-06-29T20:28:00Z,2019-06-29 20:28,275,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-02T23:41:00Z,2019-07-02 23:41,2019-07-03T00:15:00Z,2019-07-03 00:15,318,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-03T00:20:00Z,2019-07-03 00:20,2019-07-03T00:30:00Z,2019-07-03 00:30,321,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-06T23:35:00Z,2019-07-06 23:35,2019-07-07T00:09:00Z,2019-07-07 00:09,341,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-08T12:20:00Z,2019-07-08 12:20,2019-07-08T17:00:00Z,2019-07-08 17:00,17,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2019-07-08T13:21:00Z,2019-07-08 13:21,2019-07-08T15:15:00Z,2019-07-08 15:15,20,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2019-07-08T16:53:00Z,2019-07-08 16:53,2019-07-08T22:00:00Z,2019-07-08 22:00,65,FA,W,00000,LWX,Flood Warning,Flood,Warning
2019-07-17T20:51:00Z,2019-07-17 20:51,2019-07-17T22:14:00Z,2019-07-17 22:14,518,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-07-17T21:08:00Z,2019-07-17 21:08,2019-07-17T21:49:00Z,2019-07-17 21:49,372,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-17T21:35:00Z,2019-07-17 21:35,2019-07-17T22:01:00Z,2019-07-17 22:01,375,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-22T18:19:00Z,2019-07-22 18:19,2019-07-23T01:10:00Z,2019-07-23 01:10,538,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-07-23T00:15:00Z,2019-07-23 00:15,2019-07-23T00:45:00Z,2019-07-23 00:45,424,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-23T00:21:00Z,2019-07-23 00:21,2019-07-23T00:45:00Z,2019-07-23 00:45,425,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-07-31T17:25:00Z,2019-07-31 17:25,2019-07-31T22:01:00Z,2019-07-31 22:01,547,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-08-07T17:53:00Z,2019-08-07 17:53,2019-08-07T21:02:00Z,2019-08-07 21:02,560,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-08-07T19:52:00Z,2019-08-07 19:52,2019-08-07T20:30:00Z,2019-08-07 20:30,518,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-08-07T20:12:00Z,2019-08-07 20:12,2019-08-07T20:37:00Z,2019-08-07 20:37,520,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-08-20T03:06:00Z,2019-08-20 03:06,2019-08-20T03:21:00Z,2019-08-20 03:21,577,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-08-20T19:02:00Z,2019-08-20 19:02,2019-08-21T00:34:00Z,2019-08-21 00:34,605,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-08-20T21:33:00Z,2019-08-20 21:33,2019-08-20T22:00:00Z,2019-08-20 22:00,601,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-08-21T19:28:00Z,2019-08-21 19:28,2019-08-21T22:21:00Z,2019-08-21 22:21,610,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2019-09-11T20:57:00Z,2019-09-11 20:57,2019-09-11T21:45:00Z,2019-09-11 21:45,663,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-10-27T15:45:00Z,2019-10-27 15:45,2019-10-27T17:25:00Z,2019-10-27 17:25,115,FA,W,00000,LWX,Flood Warning,Flood,Warning
2019-10-31T18:56:00Z,2019-10-31 18:56,2019-11-01T02:48:00Z,2019-11-01 02:48,686,TO,A,,LWX,Tornado Watch,Tornado,Watch
2019-11-01T02:07:00Z,2019-11-01 02:07,2019-11-01T02:45:00Z,2019-11-01 02:45,688,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2019-11-01T05:00:00Z,2019-11-01 05:00,2019-11-01T09:00:00Z,2019-11-01 09:00,123,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-03-04T04:48:00Z,2020-03-04 04:48,2020-03-04T05:09:00Z,2020-03-04 05:09,18,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-04-08T08:22:00Z,2020-04-08 08:22,2020-04-08T08:42:00Z,2020-04-08 08:42,32,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-04-09T16:01:00Z,2020-04-09 16:01,2020-04-09T18:05:00Z,2020-04-09 18:05,96,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-04-13T15:33:00Z,2020-04-13 15:33,2020-04-13T19:12:00Z,2020-04-13 19:12,119,TO,A,,LWX,Tornado Watch,Tornado,Watch
2020-04-13T16:46:00Z,2020-04-13 16:46,2020-04-13T17:20:00Z,2020-04-13 17:20,49,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-06-04T18:29:00Z,2020-06-04 18:29,2020-06-05T01:51:00Z,2020-06-05 01:51,250,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-06-04T23:28:00Z,2020-06-04 23:28,2020-06-05T00:15:00Z,2020-06-05 00:15,85,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-06-05T00:01:00Z,2020-06-05 00:01,2020-06-05T00:45:00Z,2020-06-05 00:45,88,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-06-05T03:27:00Z,2020-06-05 03:27,2020-06-05T08:33:00Z,2020-06-05 08:33,25,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-07-05T21:08:00Z,2020-07-05 21:08,2020-07-05T21:31:00Z,2020-07-05 21:31,188,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-07-06T17:40:00Z,2020-07-06 17:40,2020-07-07T03:00:00Z,2020-07-07 03:00,333,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-07-07T06:11:00Z,2020-07-07 06:11,2020-07-07T08:44:00Z,2020-07-07 08:44,17,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2020-07-20T22:00:00Z,2020-07-20 22:00,2020-07-20T22:21:00Z,2020-07-20 22:21,232,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-07-21T00:05:00Z,2020-07-21 00:05,2020-07-21T00:45:00Z,2020-07-21 00:45,234,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-07-21T01:12:00Z,2020-07-21 01:12,2020-07-21T02:47:00Z,2020-07-21 02:47,55,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-07-22T16:01:00Z,2020-07-22 16:01,2020-07-22T21:53:00Z,2020-07-22 21:53,393,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-07-22T19:17:00Z,2020-07-22 19:17,2020-07-22T20:15:00Z,2020-07-22 20:15,279,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-07-22T19:31:00Z,2020-07-22 19:31,2020-07-22T21:55:00Z,2020-07-22 21:55,20,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2020-07-24T00:28:00Z,2020-07-24 00:28,2020-07-24T05:51:00Z,2020-07-24 05:51,61,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-07-24T00:46:00Z,2020-07-24 00:46,2020-07-24T01:16:00Z,2020-07-24 01:16,292,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-07-30T23:14:00Z,2020-07-30 23:14,2020-07-31T00:00:00Z,2020-07-31 00:00,311,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-08-04T11:01:00Z,2020-08-04 11:01,2020-08-04T16:29:00Z,2020-08-04 16:29,69,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-08-06T20:53:00Z,2020-08-06 20:53,2020-08-06T22:42:00Z,2020-08-06 22:42,86,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-08-24T17:39:00Z,2020-08-24 17:39,2020-08-24T18:06:00Z,2020-08-24 18:06,374,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-08-25T19:34:00Z,2020-08-25 19:34,2020-08-25T23:59:00Z,2020-08-25 23:59,451,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-08-25T22:57:00Z,2020-08-25 22:57,2020-08-25T23:45:00Z,2020-08-25 23:45,398,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-08-28T17:37:00Z,2020-08-28 17:37,2020-08-29T02:00:00Z,2020-08-29 02:00,464,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-08-28T21:45:00Z,2020-08-28 21:45,2020-08-28T22:30:00Z,2020-08-28 22:30,415,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-08-28T22:17:00Z,2020-08-28 22:17,2020-08-28T22:28:00Z,2020-08-28 22:28,417,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-08-28T22:17:00Z,2020-08-28 22:17,2020-08-29T03:18:00Z,2020-08-29 03:18,145,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-08-28T22:51:00Z,2020-08-28 22:51,2020-08-29T00:24:00Z,2020-08-29 00:24,55,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2020-08-29T01:55:00Z,2020-08-29 01:55,2020-08-29T03:13:00Z,2020-08-29 03:13,56,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2020-09-02T22:48:00Z,2020-09-02 22:48,2020-09-03T01:38:00Z,2020-09-03 01:38,484,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-09-03T19:42:00Z,2020-09-03 19:42,2020-09-04T00:11:00Z,2020-09-04 00:11,485,TO,A,,LWX,Tornado Watch,Tornado,Watch
2020-09-03T23:10:00Z,2020-09-03 23:10,2020-09-04T00:44:00Z,2020-09-04 00:44,158,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-09-10T17:28:00Z,2020-09-10 17:28,2020-09-10T20:14:00Z,2020-09-10 20:14,63,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2020-09-10T20:14:00Z,2020-09-10 20:14,2020-09-10T21:00:00Z,2020-09-10 21:00,169,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-10-29T15:30:00Z,2020-10-29 15:30,2020-10-29T20:59:00Z,2020-10-29 20:59,175,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-11-12T03:57:00Z,2020-11-12 03:57,2020-11-12T10:56:00Z,2020-11-12 10:56,187,FA,W,00000,LWX,Flood Warning,Flood,Warning
2020-11-15T22:35:00Z,2020-11-15 22:35,2020-11-16T01:47:00Z,2020-11-16 01:47,511,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-11-16T00:28:00Z,2020-11-16 00:28,2020-11-16T01:15:00Z,2020-11-16 01:15,452,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2020-11-16T01:54:00Z,2020-11-16 01:54,2020-11-16T02:49:00Z,2020-11-16 02:49,511,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2020-12-05T07:39:00Z,2020-12-05 07:39,2020-12-05T13:33:00Z,2020-12-05 13:33,203,FA,W,00000,LWX,Flood Warning,Flood,Warning
2021-03-28T21:13:00Z,2021-03-28 21:13,2021-03-28T23:03:00Z,2021-03-28 23:03,69,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-04-30T20:39:00Z,2021-04-30 20:39,2021-04-30T21:15:00Z,2021-04-30 21:15,17,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-05-04T18:10:00Z,2021-05-04 18:10,2021-05-04T21:54:00Z,2021-05-04 21:54,148,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-05-04T20:26:00Z,2021-05-04 20:26,2021-05-04T21:15:00Z,2021-05-04 21:15,36,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-05-26T18:49:00Z,2021-05-26 18:49,2021-05-27T02:00:00Z,2021-05-27 02:00,206,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-05-26T20:35:00Z,2021-05-26 20:35,2021-05-26T21:15:00Z,2021-05-26 21:15,55,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-05-26T21:22:00Z,2021-05-26 21:22,2021-05-26T21:33:00Z,2021-05-26 21:33,58,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-05-27T00:21:00Z,2021-05-27 00:21,2021-05-27T01:00:00Z,2021-05-27 01:00,70,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-06-03T18:50:00Z,2021-06-03 18:50,2021-06-03T23:24:00Z,2021-06-03 23:24,234,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-06-04T16:36:00Z,2021-06-04 16:36,2021-06-04T17:03:00Z,2021-06-04 17:03,97,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-06-10T21:05:00Z,2021-06-10 21:05,2021-06-10T22:59:00Z,2021-06-10 22:59,7,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2021-06-14T23:29:00Z,2021-06-14 23:29,2021-06-15T05:07:00Z,2021-06-15 05:07,273,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-06-15T02:11:00Z,2021-06-15 02:11,2021-06-15T03:00:00Z,2021-06-15 03:00,129,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-06-15T02:49:00Z,2021-06-15 02:49,2021-06-15T05:45:00Z,2021-06-15 05:45,17,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2021-06-15T05:43:00Z,2021-06-15 05:43,2021-06-15T06:00:00Z,2021-06-15 06:00,47,FA,W,00000,LWX,Flood Warning,Flood,Warning
2021-06-15T05:53:00Z,2021-06-15 05:53,2021-06-15T08:45:00Z,2021-06-15 08:45,48,FA,W,00000,LWX,Flood Warning,Flood,Warning
2021-06-21T18:20:00Z,2021-06-21 18:20,2021-06-21T22:41:00Z,2021-06-21 22:41,302,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-07-01T16:46:00Z,2021-07-01 16:46,2021-07-01T19:58:00Z,2021-07-01 19:58,331,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-07-01T18:43:00Z,2021-07-01 18:43,2021-07-01T19:30:00Z,2021-07-01 19:30,178,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-07-01T19:14:00Z,2021-07-01 19:14,2021-07-01T22:15:00Z,2021-07-01 22:15,18,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2021-07-02T00:30:00Z,2021-07-02 00:30,2021-07-02T02:45:00Z,2021-07-02 02:45,20,FF,W,00000,LWX,Flash Flood Warning,Flash Flood,Warning
2021-07-02T00:47:00Z,2021-07-02 00:47,2021-07-02T01:17:00Z,2021-07-02 01:17,183,SV,W,,LWX,Severe Thunderstorm Warning,Severe Thunderstorm,Warning
2021-07-02T00:58:00Z,2021-07-02 00:58,2021-07-02T01:06:00Z,2021-07-02 01:06,16,TO,W,,LWX,Tornado Warning,Tornado,Warning
2021-07-02T02:45:00Z,2021-07-02 02:45,2021-07-02T06:12:00Z,2021-07-02 06:12,54,FA,W,00000,LWX,Flood Warning,Flood,Warning
2021-07-09T21:02:00Z,2021-07-09 21:02,2021-07-09T23:51:00Z,2021-07-09 23:51,56,FA,W,00000,LWX,Flood Warning,Flood,Warning
2021-07-17T17:13:00Z,2021-07-17 17:13,2021-07-18T01:13:00Z,2021-07-18 01:13,382,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
2021-07-21T15:57:00Z,2021-07-21 15:57,2021-07-21T21:22:00Z,2021-07-21 21:22,385,SV,A,,LWX,Severe Thunderstorm Watch,Severe Thunderstorm,Watch
